name	Full_HA_SI06_H1_avg_enrich_normalized	Full_HA_MI15_H1_avg_enrich_normalized	Full_HA_SP16_H3_avg_enrich_normalized	Full_HA_QH_H5_avg_enrich_normalized	Full_HA_SH_H7_avg_enrich_normalized	Full_HA_Phu_FluB_avg_enrich_normalized	Full_HA_Lee_FluB_avg_enrich_normalized	Full_HA_H1_stem_avg_enrich_normalized	Full_HA_H3_stem_avg_enrich_normalized	CR9114_compitition_SI06_H1_avg_enrich_normalized	CR9114_compitition_MI15_H1_avg_enrich_normalized	CR9114_compitition_QH_H5_avg_enrich_normalized	CR9114_compitition_SH_H7_avg_enrich_normalized	CR9114_compitition_Phu_FluB_avg_enrich_normalized	CR9114_compitition_Lee_FluB_avg_enrich_normalized
042-10-4C01	0.0792338765969938	-0.04038561257145994	0.1361086285563028	-0.07686119005630677	0.07786476825810061	-0.19514044145729767	-0.22200236318293512	-0.3527889504571225	-0.6013862090458044	0.19857323595729937	-0.07667561619902802	0.41912849269186003	0.18345411646423207	-0.11831009716807504	-0.37602355889076505
01.h.02	0.25271680116745115	0.28833435519334	18.31317600365278	0.11602948075100392	0.3799794030407753	0.09038796644720509	-0.04892040356740618	-0.16734618399331888	28.964448426753812	-0.18336787043940184	-0.14475214114749257	0.08563674968048378	-0.6980453755786306	-0.0012855164146771574	-0.3512854610709236
K77-2D02	-0.450141233743353	-0.629051304412985	-0.56099102392875	-0.06836593427911375	-0.5926024649992867	13.807032295755755	1.183936719886782	-1.1333970300731522	-0.6587494594119212	-0.32741760213207455	-0.5171316685419255	-0.5546348604308834	-0.6922147886457289	5.31199114741634	-0.26057117229331456
W85-2A08	0.29218540795180226	-0.0064051790189728446	0.10840703055115736	1.4096433069172545	0.2928571262538046	24.185126469902492	78.54840567117549	-0.3047823886782724	-0.245050441269521	0.6435800996078594	0.25812774664882865	0.4884259299070331	-0.0019497297052923608	40.04507949688011	21.8530214608232
01.m.01	-0.04657924504587487	0.42435029520478457	0.18754641466686056	-0.2784039675971769	0.41083855263174723	-0.25122736623537706	-0.3838125444558302	0.8406813994454903	-0.0980312658071641	0.005891969369215119	-0.03141863859307829	0.07762667300197038	0.021977236172803435	0.09278164824600499	-0.15419704022908495
K77-1G08	-0.1967396357685608	-0.3324327631058209	-0.3325916127608988	-0.5422946226014835	-0.3794826129097304	-0.029262739051095655	2.6738044242587375	-0.4255869443185077	-0.20999828614872915	-0.5085045552196388	-0.5832773551389697	-0.4941014599960552	-0.36465832501073536	1.2320517781300449	0.3053310160125149
C6-2-D02	0.3699924512119337	1.3046025751604031	0.8554410505863453	0.5189282291093886	1.4725834668846942	0.23739912619980216	0.0636699294945057	-0.09097556277011425	-0.27653474837337344	-0.004425593552446978	0.2915702167341322	0.5576576781247439	0.23116958473890928	0.27633936506599577	-0.30650516218575574
W85-2A10	0.3495707775611906	0.46090654341131126	0.37073064396534133	0.07499648619919444	0.3162273199832863	-0.11648481806497143	-0.12484910696726724	-0.12982854866645405	-0.34218798548295387	0.2225673129655202	0.27915783401438704	0.3365792398099666	-0.5201885374012413	0.029746455086250408	-0.8642344222735099
009-10-1G06	31.917461111261193	12.272903943039223	-0.23427015527796535	1.3431667304851491	0.2421419342081736	0.38447649447131266	0.5848482028952753	-0.8089084457368916	98.02142880820796	33.33309493220731	151.5789752554863	2.4169670791267044	1.040394986251117	0.19551047192525692	0.11803947109826526
K77-2A03	1.0872367019015559	1.9453358564293535	1.4170466143448677	0.6684685380324134	2.1934041553231065	0.24825732584542656	0.15534786765874226	0.1334110736115421	-0.18137215186849318	1.919733080508162	1.1618498473336838	0.3811819301132101	0.7669534500168238	0.6434038054476746	0.6110505956085835
C6-2-C01	75.39082227960624	-0.06385164708220746	0.39521764984349406	-0.1449717000889953	-0.15307982350295254	-0.01895677352477559	-0.016441168138810636	0.46059736107345467	8.869043129015058	84.28430602838354	0.31150181310812414	0.061861285338421314	0.04499287438579253	-0.2558225313728221	-1.012267787666134
039-10-4D04	0.24339698630038886	0.2018574531575443	0.6253221559165881	0.20414920237177173	0.5163892137359454	-0.1360884495828721	-0.1786316371099989	0.09790094277905077	-0.24023456138396238	0.2938129841156405	0.16165620481444434	0.16394760190902538	-0.14026794952434418	0.1588776754880356	-0.5672150924813194
024-10128-4B04	0.7721965404688621	0.02393425363370116	-0.08837193704984204	0.13966553547891297	-0.22557487798186315	-0.06688118726660978	64.81876732070947	0.2762952992154642	-0.2510683816665741	1.1554097113550912	0.7187374904204707	-0.08421877620413486	-0.7461649419878493	-0.23593230055202294	16.088832946284704
008-10053-6F06	-0.08696632520600668	-0.45339172360061997	-0.22999018386470432	-0.20379089826888802	-0.017247861166001386	0.10128165331485514	0.6490713904660372	0.4393950816076442	0.7287048428832013	0.06582399461970628	0.13139836827076234	-0.3139201929629283	0.08730912415459077	-0.09678013735128997	0.8050085331920886
W85-1C02	-0.5915932277487532	-0.14733724301687123	-0.08196125661015032	-0.5102644486035827	0.02819294348532478	-0.39959740245859554	2.4437255194802243	0.14860034674029063	-0.4852595857440081	0.7647748045947275	-0.2979037649381908	0.13797676721456564	0.17729226584098226	-0.28733573756274766	1.6345933416043334
150055-008-3F01	1.4015250689502212	1.2549344187603726	2.1624190297154238	1.1768695803597482	1.9273453699049252	0.1298394718620116	13.566520629823662	1.1643721774018065	0.6343249806156519	1.1672595543182176	1.6741208230809843	2.3802871623528996	1.5418846751939483	1.3190454729127772	9.735567084826936
019-10117-4G04	-0.6110727983171622	-0.11696774235431108	-0.3691006823522459	-0.38469320118952155	0.05130847410075446	-0.11758331038726885	0.7711010865017082	0.8024061597567174	-0.02141123451600103	-0.1320049663457488	0.27345662252467723	-0.1141667163069923	0.11920015544041662	-0.3488774161630422	0.3620962554748972
150055-037-2G02	-0.020342311014505315	-0.44494964236065804	-0.14332969275743682	0.689730334474618	-0.487241886572755	4.1704098406166645	134.05489682711053	-0.4943046415823792	1.8957215253902444	0.890071988629341	0.5763430678207747	-0.37364901586295207	-0.8839531735631612	12.873722711643452	82.70248399333381
C7-3-C02	3.995928063357614	0.7942117941031275	-0.2057693270684522	18.74340037273395	-0.31963267189611866	-0.013022405436467365	-0.21057156238708563	1.6232726853468697	5.945923968104562	4.757368814663851	32.88217836999858	20.212635304230773	-0.0833183491654336	-0.4069604203498363	1.0176649312992951
R95-2H10	-0.41452072114042826	-0.44892068046932243	0.10092295020717364	-0.37651573575578484	-0.4921082955614486	-0.37714446591854056	-0.4035259751749902	0.09671346054185939	0.027054543322247975	-0.5340326404266298	-0.48635037364305733	-0.7112977389305154	-0.41187308391373373	-0.5273665544450253	-0.2956591623715252
024-10128-3G04	-0.11906520291517404	-0.16285073098465497	-0.23147538142993912	0.06017907608133948	-0.21096713595601843	1.5767297721178206	9.553991428019385	-0.7786804455602091	-0.5387896064723054	-0.3819733842449499	-0.17259404083133853	-0.293845137868229	-0.8165109196480754	0.17736941864344014	-0.24142161438934673
C1-2-B02	-0.15818758290398907	0	0.027361461890474774	-0.4363576186711526	0.06562890792014604	-0.03340138357863134	4.412390312382001	0.01791192193846344	-0.18150877816458907	0.32645218504463513	-0.12400390243341468	0.0473237374835229	-0.14204111166466332	0.14158596844931612	3.8111795018352184
R95-2G10	-0.16657824533358934	-0.6255132933754395	-0.4481034284216602	13.542625597633664	-0.4917403831096965	29.51413673302429	67.7130576530415	-1.0013323466431923	-0.08690319997502609	-0.1791213735496035	-0.05241086362226068	0.8839873227252449	-0.7852595906970208	5.472111292157423	0.9124363912178687
K77-2F02	0.6579551840908261	0.8497040287576365	0.6343624537940629	0.03586469654340715	1.1540454025140001	-0.05171767397069105	-0.04425875060649662	-0.1869008021655303	-0.572849108883931	0.3790434127150868	0.2685559262635728	0.026670138296954957	1.3071171994702637	-0.22224760244138966	-0.3172622113457732
3C11	-0.3754387807071084	-0.05434844117716912	-0.4326856585327177	49.0950648436108	0.4923165827675759	-0.006156252630338375	-0.31571922878646047	-0.40075345889483294	-0.053127485489547974	0.22941643068324105	0.8289840117286281	26.12519881529742	0.13021904167539244	-0.30767087607683014	-0.8267243178512348
W85-1F07	-0.5616518619445303	-0.15127107515370014	-0.19874421957494098	-0.19066050171915214	-0.02802076653516774	-0.4261490541300707	-0.38372869787819414	-0.3545011282459987	-0.014727758533431801	0.025727154964543926	-0.3240880703970569	-0.09319463220210827	0.014700114673573319	-0.06950755897063435	-0.006851933430455702
