closest_abs	Full_HA_SI06_H1_avg_enrich	Full_HA_MI15_H1_avg_enrich	Full_HA_SP16_H3_avg_enrich	Full_HA_QH_H5_avg_enrich	Full_HA_SH_H7_avg_enrich	Full_HA_Phu_FluB_avg_enrich	Full_HA_Lee_FluB_avg_enrich	Full_HA_H1_stem_avg_enrich	Full_HA_H3_stem_avg_enrich	CR9114_compitition_SI06_H1_avg_enrich	CR9114_compitition_MI15_H1_avg_enrich	CR9114_compitition_QH_H5_avg_enrich	CR9114_compitition_SH_H7_avg_enrich	CR9114_compitition_Phu_FluB_avg_enrich	CR9114_compitition_Lee_FluB_avg_enrich	Full_HA_SI06_H1_avg_enrich_normalized	Full_HA_MI15_H1_avg_enrich_normalized	Full_HA_SP16_H3_avg_enrich_normalized	Full_HA_QH_H5_avg_enrich_normalized	Full_HA_SH_H7_avg_enrich_normalized	Full_HA_Phu_FluB_avg_enrich_normalized	Full_HA_Lee_FluB_avg_enrich_normalized	Full_HA_H1_stem_avg_enrich_normalized	Full_HA_H3_stem_avg_enrich_normalized	CR9114_compitition_SI06_H1_avg_enrich_normalized	CR9114_compitition_MI15_H1_avg_enrich_normalized	CR9114_compitition_QH_H5_avg_enrich_normalized	CR9114_compitition_SH_H7_avg_enrich_normalized	CR9114_compitition_Phu_FluB_avg_enrich_normalized	CR9114_compitition_Lee_FluB_avg_enrich_normalized	Full_HA_H1_stem_avg_enrich_normalized_capped	Full_HA_H3_stem_avg_enrich_normalized_capped	Full_HA_SI06_H1_avg_enrich_normalized_capped	CR9114_compitition_SI06_H1_avg_enrich_normalized_capped	Full_HA_MI15_H1_avg_enrich_normalized_capped	CR9114_compitition_MI15_H1_avg_enrich_normalized_capped	Full_HA_SP16_H3_avg_enrich_normalized_capped	Full_HA_QH_H5_avg_enrich_normalized_capped	CR9114_compitition_QH_H5_avg_enrich_normalized_capped	Full_HA_SH_H7_avg_enrich_normalized_capped	CR9114_compitition_SH_H7_avg_enrich_normalized_capped	Full_HA_Phu_FluB_avg_enrich_normalized_capped	CR9114_compitition_Phu_FluB_avg_enrich_normalized_capped	Full_HA_Lee_FluB_avg_enrich_normalized_capped	CR9114_compitition_Lee_FluB_avg_enrich_normalized_capped
C1-3E05	0.05148662334894498	0.3645257405168512	0.06301029206822921	0.8595869781214589	0.5545383572448939	5.073464149587419	0.092613472558128	0.405426484	0.05595577	0.13481805633140373	0.08286389242920997	0.5484483202474074	0.833875451854635	5.9092213369275965	0.7189713376720424	-0.3577306416075278	-0.44511783291055895	-0.40211291288342493	2.6382609316023977	-0.2822245567103379	36.73558267734191	0.12981885473401036	-0.4623935999936023	-0.584056450606247	-0.17974227008392474	0.014229245342451626	0.5263154307560741	-0.13590471744360255	36.14916060751078	0.034255444169912705	-0.4623935999936023	-0.584056450606247	-0.3577306416075278	-0.17974227008392474	-0.44511783291055895	0.014229245342451626	-0.40211291288342493	2.6382609316023977	0.5263154307560741	-0.2822245567103379	-0.13590471744360255	36.73558267734191	36.14916060751078	0.12981885473401036	0.034255444169912705
W85-3G10	0.08258163226952961	1.3373278830678137	0.18970431504154783	0.4410620766079521	1.891056927307334	0.08724383373433463	0.03654747564471158	0.538669488	0.146231046	0.21992128177602205	0.09598051644886828	0.7758779318423998	1.1067693543397117	0.16511310430693996	0.2603972481224214	-0.09113525563775908	1.4283818749382446	-7.367128205045773e-4	0.9862680608712588	1.6384860638759637	0.1148373260264794	-0.2510381051672239	-0.02886837742733122	0.41813552054119263	0.36464067203585576	0.12434237937103713	1.3448466437469522	0.5829296166675624	0.1528413934453745	-1.3461515541824003	-0.02886837742733122	0.41813552054119263	-0.09113525563775908	0.36464067203585576	1.4283818749382446	0.12434237937103713	-7.367128205045773e-4	0.9862680608712588	1.3448466437469522	1.6384860638759637	0.5829296166675624	0.1148373260264794	0.1528413934453745	-0.2510381051672239	-1.3461515541824003
K77-2C09	0.12846884300792924	0.6840908974568468	0.1171067341646586	1.7903160135784175	0.520162064778454	5.354806182118502	0.9003420610113918	0.487940127	0.262605364	0.09214663614468972	0.05436715607813985	0.7375781414255067	0.40320509362948226	6.556724779459964	0.9476808493249512	0.30228217958868375	0.17032615305329218	-0.23073131289933313	6.312015409763942	-0.3316267210465861	38.80186821574567	5.616728417738865	-0.19392362879474798	1.7100662940052247	-0.4527001179717187	-0.22499884753417798	1.2070036703215594	-1.2703406185650064	40.20683843419887	0.72272044398158	-0.19392362879474798	1.7100662940052247	0.30228217958868375	-0.4527001179717187	0.17032615305329218	-0.22499884753417798	-0.23073131289933313	6.312015409763942	1.2070036703215594	-0.3316267210465861	-1.2703406185650064	38.80186821574567	40.20683843419887	5.616728417738865	0.72272044398158
W85-1E02	0.22424312197564655	1.4335105948218647	0.7081253477075704	0.32249288999194614	2.502072302169211	0.09419145401441772	0.08400568221064003	0.728435971	0.104484272	0.4935433242008768	0.2117544058245586	0.7399237178875171	1.4954362287885312	0.3054201309829535	0.7461464116342036	1.1234101275685373	1.6136181881507028	1.6416601362242578	0.5182542096770058	2.516576160135456	0.16586335715984868	0.07134603620419372	0.5885640903830873	-0.04531675097672203	2.114928886211707	1.0962560195523705	1.2154455241907522	1.606723447681296	1.0320965041907284	0.11605828286703877	0.5885640903830873	-0.04531675097672203	1.1234101275685373	2.114928886211707	1.6136181881507028	1.0962560195523705	1.6416601362242578	0.5182542096770058	1.2154455241907522	2.516576160135456	1.606723447681296	0.16586335715984868	1.0320965041907284	0.07134603620419372	0.11605828286703877
017-10-5E01	0.4279108254726801	2.634246148024094	9.80210701035468	0.4276573285683008	2.7395761826920264	0.1171875635977018	0.11427762896024704	0.562671869	0.164804422	0.4605543859779721	1.839464320195948	0.4940447256713269	5.0021517778609565	0.2619302259148039	0.522656003037578	2.8695704249345892	3.9260901798642687	30.452078477457896	0.9333571155120458	2.857892948370819	0.3347557485455492	0.27698371758087953	0.049226811458874135	0.6243280588426269	1.9039073279409304	14.760766010249144	0.3305140135741981	10.843820772611789	0.7595604651703963	-0.5566960901381922	0.049226811458874135	0.6243280588426269	2.8695704249345892	1.9039073279409304	3.9260901798642687	14.760766010249144	30.452078477457896	0.9333571155120458	0.3305140135741981	2.857892948370819	10.843820772611789	0.3347557485455492	0.7595604651703963	0.27698371758087953	-0.5566960901381922
C8-A06	0.10922298897089464	0.7362016797304859	0.28740654233025675	0.16807572530512782	0.9829913408132228	0.05930623239075434	0.04798512855623847	0.601533872	0.081320617	0.11332043251963132	0.06504478583904788	0.31558426657976274	0.6018744689161837	0.09990152718319988	0.5804056885847289	0.13727640974230532	0.27068524057485455	0.3087912965243749	-0.09125804218337112	0.3335051565873466	-0.09034730676582065	-0.17334199779189555	0.17566991161553286	-0.3024683221713562	-0.31725691348428214	-0.135360898378332	-0.3117746269712501	-0.7470223370203802	-0.25581677446101964	-0.3828570706675851	0.17566991161553286	-0.3024683221713562	0.13727640974230532	-0.31725691348428214	0.27068524057485455	-0.135360898378332	0.3087912965243749	-0.09125804218337112	-0.3117746269712501	0.3335051565873466	-0.7470223370203802	-0.09034730676582065	-0.25581677446101964	-0.17334199779189555	-0.3828570706675851
C1-2-2D06	0.03030046572130079	0.35421560511275396	0.16971547030289466	0.10486676136514396	0.46028150197054774	0.02277657478898015	0.03041920222594638	0.326760547	0.065876794	0.10174583188064358	0.05563832288039057	0.24849786581908823	0.8746005733838135	0.1180931998051623	0.5737967448875863	-0.5393717494902512	-0.4649739113694383	-0.06406287735896854	-0.3407551627072381	-0.41768106816011497	-0.3586353494245301	-0.2926675367693924	-0.7183445079025026	-0.47391809336255325	-0.3912965884413034	-0.21432749183631383	-0.553222135080331	-0.02863000243737705	-0.1418159185894066	-0.4027514178170546	-0.7183445079025026	-0.47391809336255325	-0.5393717494902512	-0.3912965884413034	-0.4649739113694383	-0.21432749183631383	-0.06406287735896854	-0.3407551627072381	-0.553222135080331	-0.41768106816011497	-0.02863000243737705	-0.3586353494245301	-0.1418159185894066	-0.2926675367693924	-0.4027514178170546
045-09-1G05	0.6750962908664829	2.3643214034848477	0.14476002882558925	2.6471458127200673	0.8541734398819674	0.04045228105042342	0.27295438586007886	0.36480283	2.480474013	1.6734781545951898	6.177056040632284	2.2228690862955647	11.053675341192026	0.08516414055800481	0.5915896402446481	4.988833510566107	3.406247646716323	-0.14312359416297188	9.694076344473505	0.1483809720212188	-0.22881807363209047	1.3548767466334972	-0.5945684843260297	26.33175953687516	9.662661549971514	51.1745427379998	6.5526444170238	26.784238903584857	-0.34817082697155033	-0.3491909619789128	-0.5945684843260297	26.33175953687516	4.988833510566107	9.662661549971514	3.406247646716323	50	-0.14312359416297188	9.694076344473505	6.5526444170238	0.1483809720212188	26.784238903584857	-0.22881807363209047	-0.34817082697155033	1.3548767466334972	-0.3491909619789128
R95-1E04	0.09129491711398575	0.8349837303348784	0.18994498271182	0.16261435003849167	0.9809316047881512	0.0324105404153718	0.05205630947958092	0.531119296	0.100207474	0.1567080143905374	0.04858977576790808	0.5236273656850632	0.7070672659715904	0.16522356570722468	0.49413816654891873	-0.01643125596678396	0.4609275672033034	2.574047211983623e-5	-0.1128150701457303	0.3305451102792924	-0.2878797510796836	-0.14568641909833152	-0.0534340099105054	-0.09279567109455614	-0.03971796772813962	-0.27349954797975146	0.4369835011844438	-0.4699322535263039	0.1535336164440466	-0.642540933891739	-0.0534340099105054	-0.09279567109455614	-0.01643125596678396	-0.03971796772813962	0.4609275672033034	-0.27349954797975146	2.574047211983623e-5	-0.1128150701457303	0.4369835011844438	0.3305451102792924	-0.4699322535263039	-0.2878797510796836	0.1535336164440466	-0.14568641909833152	-0.642540933891739
SFV015-1F04	0.3904608235463144	1.671799219177043	0.5685615018909316	0.4149055057584383	2.230022790450899	0.1686250860158614	0.07257851034619664	0.68340597300000006	0.103741327	0.21551519840312144	0.06651671623138809	0.48544106461872416	1.3240478856368632	0.195633115829798	0.591783285507046	2.5484900308550515	2.0725333658480345	1.1995113687812433	0.883023383171296	2.1256138509037426	0.7125329606733541	-0.006278873298117835	0.4420525339106085	-0.053564563079829236	0.33645611596018055	-0.12300414649388419	0.2995489819401892	1.1552665833030882	0.3440996414976628	-0.34860804793840455	0.4420525339106085	-0.053564563079829236	2.5484900308550515	0.33645611596018055	2.0725333658480345	-0.12300414649388419	1.1995113687812433	0.883023383171296	0.2995489819401892	2.1256138509037426	1.1552665833030882	0.7125329606733541	0.3440996414976628	-0.006278873298117835	-0.34860804793840455
042-10-4C01	0.10245305527770066	0.5746802281080808	0.2328994193388804	0.17172310249745032	0.805105030091561	0.04503777192803461	0.04082183056497364	0.439113227	0.054394743	0.1939600082714355	0.07203534866903377	0.5186663359991508	0.9551149006992068	0.12184413838134936	0.5826757954772774	0.0792338765969938	-0.04038561257145994	0.1361086285563028	-0.07686119005630677	0.07786476825810061	-0.19514044145729767	-0.22200236318293512	-0.3527889504571225	-0.6013862090458044	0.19857323595729937	-0.07667561619902802	0.41912849269186003	0.18345411646423207	-0.11831009716807504	-0.37602355889076505	-0.3527889504571225	-0.6013862090458044	0.0792338765969938	0.19857323595729937	-0.04038561257145994	-0.07667561619902802	0.1361086285563028	-0.07686119005630677	0.41912849269186003	0.07786476825810061	0.18345411646423207	-0.19514044145729767	-0.11831009716807504	-0.22200236318293512	-0.37602355889076505
01.h.02	0.12268766311783484	0.7453658639804552	5.970473772893036	0.2205910791290775	1.0153302536868891	0.08391484924004727	0.06630124576612634	0.496108645	2.71762091	0.13425126729274872	0.06392610547846132	0.4260053642738617	0.620467785213779	0.14051832153121746	0.5908938432693156	0.25271680116745115	0.28833435519334	18.31317600365278	0.11602948075100392	0.3799794030407753	0.09038796644720509	-0.04892040356740618	-0.16734618399331888	28.964448426753812	-0.18336787043940184	-0.14475214114749257	0.08563674968048378	-0.6980453755786306	-0.0012855164146771574	-0.3512854610709236	-0.16734618399331888	28.964448426753812	0.25271680116745115	-0.18336787043940184	0.28833435519334	-0.14475214114749257	18.31317600365278	0.11602948075100392	0.08563674968048378	0.3799794030407753	-0.6980453755786306	0.09038796644720509	-0.0012855164146771574	-0.04892040356740618	-0.3512854610709236
K77-2D02	0.04070808651730663	0.26901952057201384	0.01286056458668333	0.17387533702005342	0.3385631688332786	1.95155052852511	0.24779028484313537	0.199195086	0.049227586	0.11173201504773451	0.01956843373893167	0.24810533884801217	0.6226812738388952	0.988383794814869	0.6210293195708609	-0.450141233743353	-0.629051304412985	-0.56099102392875	-0.06836593427911375	-0.5926024649992867	13.807032295755755	1.183936719886782	-1.1333970300731522	-0.6587494594119212	-0.32741760213207455	-0.5171316685419255	-0.5546348604308834	-0.6922147886457289	5.31199114741634	-0.26057117229331456	-1.1333970300731522	-0.6587494594119212	-0.450141233743353	-0.32741760213207455	-0.629051304412985	-0.5171316685419255	-0.56099102392875	-0.06836593427911375	-0.5546348604308834	-0.5926024649992867	-0.6922147886457289	13.807032295755755	5.31199114741634	1.183936719886782	-0.26057117229331456
W85-2A08	0.12729118120040817	0.5923243400479893	0.22415543578053448	0.548322275059193	0.95470657641667	3.3646147224549643	11.6366226657871	0.453867936	0.086492695	0.2635278005578501	0.1119169656054161	0.53792068938268	0.884729310145153	6.5309121168366815	7.96721100403553	0.29218540795180226	-0.0064051790189728446	0.10840703055115736	1.4096433069172545	0.2928571262538046	24.185126469902492	78.54840567117549	-0.3047823886782724	-0.245050441269521	0.6435800996078594	0.25812774664882865	0.4884259299070331	-0.0019497297052923608	40.04507949688011	21.8530214608232	-0.3047823886782724	-0.245050441269521	0.29218540795180226	0.6435800996078594	-0.0064051790189728446	0.25812774664882865	0.10840703055115736	1.4096433069172545	0.4884259299070331	0.2928571262538046	-0.0019497297052923608	24.185126469902492	40.04507949688011	50	21.8530214608232
01.m.01	0.08777853221504259	0.8159912274699139	0.24913570852136321	0.12066315386479104	1.0368034657588248	0.03740106871243123	0.01700173515130942	0.80592366	0.099735863	0.16383820246034833	0.07742633826133104	0.42377975748095287	0.8938127982080522	0.15552907781808734	0.6563670285372822	-0.04657924504587487	0.42435029520478457	0.18754641466686056	-0.2784039675971769	0.41083855263174723	-0.25122736623537706	-0.3838125444558302	0.8406813994454903	-0.0980312658071641	0.005891969369215119	-0.03141863859307829	0.07762667300197038	0.021977236172803435	0.09278164824600499	-0.15419704022908495	0.8406813994454903	-0.0980312658071641	-0.04657924504587487	0.005891969369215119	0.42435029520478457	-0.03141863859307829	0.18754641466686056	-0.2784039675971769	0.07762667300197038	0.41083855263174723	0.021977236172803435	-0.25122736623537706	0.09278164824600499	-0.3838125444558302	-0.15419704022908495
K77-1G08	0.07026420550584038	0.423036706320749	0.08495462557250164	0.05380765324321052	0.48686173964021506	0.06762340642973999	0.4671138811255259	0.416738927	0.089650117	0.08342274486068464	0.01168919109208857	0.26492459696660337	0.7470328210644357	0.33732796934721465	0.8090232091166536	-0.1967396357685608	-0.3324327631058209	-0.3325916127608988	-0.5422946226014835	-0.3794826129097304	-0.029262739051095655	2.6738044242587375	-0.4255869443185077	-0.20999828614872915	-0.5085045552196388	-0.5832773551389697	-0.4941014599960552	-0.36465832501073536	1.2320517781300449	0.3053310160125149	-0.4255869443185077	-0.20999828614872915	-0.1967396357685608	-0.5085045552196388	-0.3324327631058209	-0.5832773551389697	-0.3325916127608988	-0.5422946226014835	-0.4941014599960552	-0.3794826129097304	-0.36465832501073536	-0.029262739051095655	1.2320517781300449	2.6738044242587375	0.3053310160125149
C6-2-D02	0.13636639717032167	1.2730563128493144	0.4599560270496531	0.3226636497582588	1.7756142888776405	0.10393164639650362	0.08287568165819108	0.519580984	0.083656657	0.1622252608792948	0.11590061669542796	0.5571567910209589	0.973229311389509	0.1848202780120996	0.6057699521383209	0.3699924512119337	1.3046025751604031	0.8554410505863453	0.5189282291093886	1.4725834668846942	0.23739912619980216	0.0636699294945057	-0.09097556277011425	-0.27653474837337344	-0.004425593552446978	0.2915702167341322	0.5576576781247439	0.23116958473890928	0.27633936506599577	-0.30650516218575574	-0.09097556277011425	-0.27653474837337344	0.3699924512119337	-0.004425593552446978	1.3046025751604031	0.2915702167341322	0.8554410505863453	0.5189282291093886	0.5576576781247439	1.4725834668846942	0.23116958473890928	0.23739912619980216	0.27633936506599577	0.0636699294945057	-0.30650516218575574
W85-2A10	0.13398446500734293	0.8349728138720635	0.30695763954630495	0.2101955560563903	0.9709686294144686	0.05574739194129353	0.05512377259730129	0.507639606	0.077742756	0.1977109952825547	0.11442205958451387	0.4957299540720818	0.6879882754723573	0.1454702445851523	0.420491126425899	0.3495707775611906	0.46090654341131126	0.37073064396534133	0.07499648619919444	0.3162273199832863	-0.11648481806497143	-0.12484910696726724	-0.12982854866645405	-0.34218798548295387	0.2225673129655202	0.27915783401438704	0.3365792398099666	-0.5201885374012413	0.029746455086250408	-0.8642344222735099	-0.12982854866645405	-0.34218798548295387	0.3495707775611906	0.2225673129655202	0.46090654341131126	0.27915783401438704	0.37073064396534133	0.07499648619919444	0.3365792398099666	0.3162273199832863	-0.5201885374012413	-0.11648481806497143	0.029746455086250408	-0.12484910696726724	-0.8642344222735099
009-10-1G06	3.81598304108829	6.968273144811727	0.11598970187039924	0.5314807359114553	0.9194166190296597	0.12395745839574708	0.15959839528643835	0.298925924	8.938123711	5.373870052725234	18.13718416573986	1.073767530102825	1.280438729929287	0.17192201728265497	0.7468045665047929	31.917461111261193	12.272903943039223	-0.23427015527796535	1.3431667304851491	0.2421419342081736	0.38447649447131266	0.5848482028952753	-0.8089084457368916	98.02142880820796	33.33309493220731	151.5789752554863	2.4169670791267044	1.040394986251117	0.19551047192525692	0.11803947109826526	-0.8089084457368916	50	31.917461111261193	33.33309493220731	12.272903943039223	50	-0.23427015527796535	1.3431667304851491	2.4169670791267044	0.2421419342081736	1.040394986251117	0.38447649447131266	0.19551047192525692	0.5848482028952753	0.11803947109826526
K77-2A03	0.22002394545197465	1.6057527665561788	0.6372262991425472	0.36054900881347607	2.2771943944164192	0.10541008095995132	0.09637160148981869	0.588545713	0.092228697	0.4630284212284439	0.2195679113124176	0.5081228504830724	1.17663104520488	0.24339454115717207	0.9105838923340672	1.0872367019015559	1.9453358564293535	1.4170466143448677	0.6684685380324134	2.1934041553231065	0.24825732584542656	0.15534786765874226	0.1334110736115421	-0.18137215186849318	1.919733080508162	1.1618498473336838	0.3811819301132101	0.7669534500168238	0.6434038054476746	0.6110505956085835	0.1334110736115421	-0.18137215186849318	1.0872367019015559	1.919733080508162	1.9453358564293535	1.1618498473336838	1.4170466143448677	0.6684685380324134	0.3811819301132101	2.1934041553231065	0.7669534500168238	0.24825732584542656	0.6434038054476746	0.15534786765874226	0.6110505956085835
C6-2-C01	8.886605506740333	0.5624956472652893	0.31468694009972126	0.1544676136823869	0.644403187640189	0.06902664970588955	0.07108251775275877	0.689105684	0.907470448	13.339057917925002	0.1182748589514096	0.419399330765319	0.9025503153689338	0.09990060852470364	0.37131413309066	75.39082227960624	-0.06385164708220746	0.39521764984349406	-0.1449717000889953	-0.15307982350295254	-0.01895677352477559	-0.016441168138810636	0.46059736107345467	8.869043129015058	84.28430602838354	0.31150181310812414	0.061861285338421314	0.04499287438579253	-0.2558225313728221	-1.012267787666134	0.46059736107345467	8.869043129015058	50	50	-0.06385164708220746	0.31150181310812414	0.39521764984349406	-0.1449717000889953	0.061861285338421314	-0.15307982350295254	0.04499287438579253	-0.01895677352477559	-0.2558225313728221	-0.016441168138810636	-1.012267787666134
039-10-4D04	0.12160062357521365	0.7004633132999505	0.3873192127011328	0.24291581095216763	1.1102504583125838	0.0530781937914109	0.04720644014324799	0.577631754	0.086926499	0.20884881012706857	0.10042532154313864	0.4477641028819257	0.8322190209171312	0.16607634327505427	0.5191615684771711	0.24339698630038886	0.2018574531575443	0.6253221559165881	0.20414920237177173	0.5163892137359454	-0.1360884495828721	-0.1786316371099989	0.09790094277905077	-0.24023456138396238	0.2938129841156405	0.16165620481444434	0.16394760190902538	-0.14026794952434418	0.1588776754880356	-0.5672150924813194	0.09790094277905077	-0.24023456138396238	0.24339698630038886	0.2938129841156405	0.2018574531575443	0.16165620481444434	0.6253221559165881	0.20414920237177173	0.16394760190902538	0.5163892137359454	-0.14026794952434418	-0.1360884495828721	0.1588776754880356	-0.1786316371099989	-0.5672150924813194
024-10128-4B04	0.18327846092508604	0.6080778867203775	0.1620423382974282	0.22657916639775189	0.5939578027340671	0.06250134053666209	9.615481023583236	0.632460859	0.085950612	0.34354197342694043	0.16678457864851923	0.3788108582292492	0.6021999651610006	0.10307458967336049	6.052335533828563	0.7721965404688621	0.02393425363370116	-0.08837193704984204	0.13966553547891297	-0.22557487798186315	-0.06688118726660978	64.81876732070947	0.2762952992154642	-0.2510683816665741	1.1554097113550912	0.7187374904204707	-0.08421877620413486	-0.7461649419878493	-0.23593230055202294	16.088832946284704	0.2762952992154642	-0.2510683816665741	0.7721965404688621	1.1554097113550912	0.02393425363370116	0.7187374904204707	-0.08837193704984204	0.13966553547891297	-0.08421877620413486	-0.22557487798186315	-0.7461649419878493	-0.06688118726660978	-0.23593230055202294	50	16.088832946284704
008-10053-6F06	0.08306788572996773	0.3602295783360918	0.1173406708527949	0.139566036586326	0.7389212988671374	0.08539811568514347	0.1690526981224581	0.682589211	0.174206456	0.17320735836443407	0.09682102248205912	0.3149881191972386	0.9186149995248728	0.12527977908383717	0.9750171245217074	-0.08696632520600668	-0.45339172360061997	-0.22999018386470432	-0.20379089826888802	-0.017247861166001386	0.10128165331485514	0.6490713904660372	0.4393950816076442	0.7287048428832013	0.06582399461970628	0.13139836827076234	-0.3139201929629283	0.08730912415459077	-0.09678013735128997	0.8050085331920886	0.4393950816076442	0.7287048428832013	-0.08696632520600668	0.06582399461970628	-0.45339172360061997	0.13139836827076234	-0.22999018386470432	-0.20379089826888802	-0.3139201929629283	-0.017247861166001386	0.08730912415459077	0.10128165331485514	-0.09678013735128997	0.6490713904660372	0.8050085331920886
W85-1C02	0.02420948509015675	0.5191463121908592	0.1640658635955739	0.06192235255907317	0.7705410955216373	0.01719924917591281	0.4332439390651272	0.593214102	0.064855177	0.28247413319095827	0.04568275708061034	0.44054808380578503	0.9527756531378226	0.09487189250417528	1.250606931495975	-0.5915932277487532	-0.14733724301687123	-0.08196125661015032	-0.5102644486035827	0.02819294348532478	-0.39959740245859554	2.4437255194802243	0.14860034674029063	-0.4852595857440081	0.7647748045947275	-0.2979037649381908	0.13797676721456564	0.17729226584098226	-0.28733573756274766	1.6345933416043334	0.14860034674029063	-0.4852595857440081	-0.5915932277487532	0.7647748045947275	-0.14733724301687123	-0.2979037649381908	-0.08196125661015032	-0.5102644486035827	0.13797676721456564	0.02819294348532478	0.17729226584098226	-0.39959740245859554	-0.28733573756274766	2.4437255194802243	1.6345933416043334
150055-008-3F01	0.2566817425907535	1.2472664561655442	0.8725024064499352	0.489350107134948	2.0920584850147668	0.08928650117949176	2.0706318877763605	0.905409294	0.165704923	0.3453944558968125	0.28058938567456326	1.063575983228612	1.470821230844265	0.3512099775441062	3.941767337954273	1.4015250689502212	1.2549344187603726	2.1624190297154238	1.1768695803597482	1.9273453699049252	0.1298394718620116	13.566520629823662	1.1643721774018065	0.6343249806156519	1.1672595543182176	1.6741208230809843	2.3802871623528996	1.5418846751939483	1.3190454729127772	9.735567084826936	1.1643721774018065	0.6343249806156519	1.4015250689502212	1.1672595543182176	1.2549344187603726	1.6741208230809843	2.1624190297154238	1.1768695803597482	2.3802871623528996	1.9273453699049252	1.5418846751939483	0.1298394718620116	1.3190454729127772	13.566520629823662	9.735567084826936
019-10117-4G04	0.02193743743865493	0.5349154714754709	0.07343057182737296	0.09373525858792212	0.7866259422409927	0.0555978230376106	0.1870167037246015	0.794159851	0.106637629	0.14228081500332096	0.1137429339903984	0.37048979694586126	0.9307219170285056	0.0850513866742593	0.8278807402908649	-0.6110727983171622	-0.11696774235431108	-0.3691006823522459	-0.38469320118952155	0.05130847410075446	-0.11758331038726885	0.7711010865017082	0.8024061597567174	-0.02141123451600103	-0.1320049663457488	0.27345662252467723	-0.1141667163069923	0.11920015544041662	-0.3488774161630422	0.3620962554748972	0.8024061597567174	-0.02141123451600103	-0.6110727983171622	-0.1320049663457488	-0.11696774235431108	0.27345662252467723	-0.3691006823522459	-0.38469320118952155	-0.1141667163069923	0.05130847410075446	0.11920015544041662	-0.11758331038726885	-0.3488774161630422	0.7711010865017082	0.3620962554748972
150055-037-2G02	0.0908387415835826	0.36461307233046986	0.1446949739965839	0.3659355885134451	0.4118778931391166	0.6394439015010761	19.807739619065977	0.395618697	0.279328784	0.30206180516861425	0.14982262292712742	0.2983924136485855	0.5498908774522193	2.19504618361745	28.181529617123335	-0.020342311014505315	-0.44494964236065804	-0.14332969275743682	0.689730334474618	-0.487241886572755	4.1704098406166645	134.05489682711053	-0.4943046415823792	1.8957215253902444	0.890071988629341	0.5763430678207747	-0.37364901586295207	-0.8839531735631612	12.873722711643452	82.70248399333381	-0.4943046415823792	1.8957215253902444	-0.020342311014505315	0.890071988629341	-0.44494964236065804	0.5763430678207747	-0.14332969275743682	0.689730334474618	-0.37364901586295207	-0.487241886572755	-0.8839531735631612	4.1704098406166645	12.873722711643452	50	50
C7-3-C02	0.5592863205403413	1.0080393271136292	0.12498596169688776	4.9397510138643685	0.5285080744521798	0.06983466348168262	0.04250456006610753	1.046451335	0.644162223	0.9066351820744168	3.998078319560613	6.018309470929058	0.8538390214505298	0.0757827983905345	1.0456620243703134	3.995928063357614	0.7942117941031275	-0.2057693270684522	18.74340037273395	-0.31963267189611866	-0.013022405436467365	-0.21057156238708563	1.6232726853468697	5.945923968104562	4.757368814663851	32.88217836999858	20.212635304230773	-0.0833183491654336	-0.4069604203498363	1.0176649312992951	1.6232726853468697	5.945923968104562	3.995928063357614	4.757368814663851	0.7942117941031275	32.88217836999858	-0.2057693270684522	18.74340037273395	20.212635304230773	-0.31963267189611866	-0.0833183491654336	-0.013022405436467365	-0.4069604203498363	-0.21057156238708563	1.0176649312992951
R95-2H10	0.04486277266506068	0.36255113745848855	0.22179309280432863	0.09580698236828568	0.4084916224988666	0.02025640400038611	0.0140997187456229	0.577266784	0.111003321	0.07943194679842286	0.02323508690967756	0.20457642138824284	0.7291084966401398	0.05656900428005358	0.6093730159419692	-0.41452072114042826	-0.44892068046932243	0.10092295020717364	-0.37651573575578484	-0.4921082955614486	-0.37714446591854056	-0.4035259751749902	0.09671346054185939	0.027054543322247975	-0.5340326404266298	-0.48635037364305733	-0.7112977389305154	-0.41187308391373373	-0.5273665544450253	-0.2956591623715252	0.09671346054185939	0.027054543322247975	-0.41452072114042826	-0.5340326404266298	-0.44892068046932243	-0.48635037364305733	0.10092295020717364	-0.37651573575578484	-0.7112977389305154	-0.4921082955614486	-0.41187308391373373	-0.37714446591854056	-0.5273665544450253	-0.4035259751749902	-0.2956591623715252
024-10128-3G04	0.0793239541346156	0.5110910377383069	0.11687186962736032	0.2064416324044584	0.6041225398240632	0.2862926991892528	1.4799470020342402	0.308216432	0.060033309	0.10320332565423412	0.06060959166412155	0.3205659907682601	0.5754942452797096	0.1690271609256812	0.6273908427242292	-0.11906520291517404	-0.16285073098465497	-0.23147538142993912	0.06017907608133948	-0.21096713595601843	1.5767297721178206	9.553991428019385	-0.7786804455602091	-0.5387896064723054	-0.3819733842449499	-0.17259404083133853	-0.293845137868229	-0.8165109196480754	0.17736941864344014	-0.24142161438934673	-0.7786804455602091	-0.5387896064723054	-0.11906520291517404	-0.3819733842449499	-0.16285073098465497	-0.17259404083133853	-0.23147538142993912	0.06017907608133948	-0.293845137868229	-0.21096713595601843	-0.8165109196480754	1.5767297721178206	0.17736941864344014	9.553991428019385	-0.24142161438934673
